Start_Date,Start_Time,Heartrate,Risk
2028-07-26,00:00:00,60,0
2028-07-27,00:00:00,65,0
2028-07-28,00:00:00,63,0
2028-07-29,00:00:00,65,0
2028-07-30,00:00:00,66,0
2028-07-31,00:00:00,66,0
2028-08-01,00:00:00,66,0
2028-08-02,00:00:00,66,0
2028-08-03,00:00:00,62,0
2028-08-04,00:00:00,68,0
2028-08-05,00:00:00,64,0
2028-08-06,00:00:00,66,0
2028-08-07,00:00:00,67,0
2028-08-08,00:00:00,67,0
2028-08-09,00:00:00,72,0
2028-08-10,00:00:00,69,0
2028-08-11,00:00:00,65,0
2028-08-12,00:00:00,69,0
2028-08-13,00:00:00,68,0
2028-08-14,00:00:00,70,0
2028-08-15,00:00:00,69,0
2028-08-16,00:00:00,60,0
2028-08-17,00:00:00,64,0
2028-08-18,00:00:00,62,0
2028-08-19,00:00:00,61,0
2028-08-20,00:00:00,61,0
2028-08-21,00:00:00,65,0
2028-08-22,00:00:00,65,0
2028-08-23,00:00:00,65,0
2028-08-24,00:00:00,69,0
2028-08-25,00:00:00,64,0
2028-08-26,00:00:00,67,0
2028-08-27,00:00:00,66,0
2028-08-28,00:00:00,71,0
2028-08-29,00:00:00,63,0
2028-08-30,00:00:00,66,0
2028-08-31,00:00:00,67,0
2028-09-01,00:00:00,64,0
2028-09-02,00:00:00,65,0
2028-09-03,00:00:00,65,0
2028-09-04,00:00:00,67,0
2028-09-05,00:00:00,62,0
2028-09-06,00:00:00,66,0
2028-09-07,00:00:00,63,0
2028-09-08,00:00:00,70,0
2028-09-09,00:00:00,65,0
2028-09-10,00:00:00,71,0
2028-09-11,00:00:00,68,0
2028-09-12,00:00:00,70,0
2028-09-13,00:00:00,68,0
2028-09-14,00:00:00,67,0
2028-09-15,00:00:00,70,0
2028-09-16,00:00:00,72,1
2028-09-17,00:00:00,73,1
2028-09-18,00:00:00,70,1
2028-09-19,00:00:00,69,0
2028-09-20,00:00:00,73,0
2028-09-21,00:00:00,68,0
2028-09-22,00:00:00,67,0
2028-09-23,00:00:00,67,0
2028-09-24,00:00:00,64,0
2028-09-25,00:00:00,59,0
2028-09-26,00:00:00,65,0
2028-09-27,00:00:00,61,0
2028-09-28,00:00:00,62,0
2028-09-29,00:00:00,63,0
2028-09-30,00:00:00,62,0
2028-10-01,00:00:00,60,0
2028-10-02,00:00:00,62,0
2028-10-03,00:00:00,64,0
2028-10-04,00:00:00,64,0
2028-10-05,00:00:00,66,0
2028-10-06,00:00:00,65,0
2028-10-07,00:00:00,67,0
2028-10-08,00:00:00,64,0
2028-10-09,00:00:00,64,0
2028-10-10,00:00:00,63,0
2028-10-11,00:00:00,61,0
2028-10-12,00:00:00,61,0
2028-10-13,00:00:00,62,0
2028-10-14,00:00:00,63,0
2028-10-15,00:00:00,64,0
2028-10-16,00:00:00,63,0
2028-10-17,00:00:00,64,0
2028-10-18,00:00:00,62,0
2028-10-19,00:00:00,67,0
2028-10-20,00:00:00,65,0
2028-10-21,00:00:00,65,0
2028-10-22,00:00:00,65,0
2028-10-23,00:00:00,62,0
2028-10-24,00:00:00,62,0
2028-10-25,00:00:00,67,0
2028-10-26,00:00:00,65,0
2028-10-27,00:00:00,65,0
2028-10-28,00:00:00,60,0
2028-10-29,00:00:00,64,0
2028-10-30,00:00:00,65,0
2028-10-31,00:00:00,66,0
2028-11-01,00:00:00,64,0
2028-11-02,00:00:00,62,0
2028-11-03,00:00:00,62,0
2028-11-04,00:00:00,65,0
2028-11-05,00:00:00,64,0
2028-11-06,00:00:00,67,0
2028-11-07,00:00:00,65,0
2028-11-08,00:00:00,65,0
2028-11-09,00:00:00,63,0
2028-11-10,00:00:00,68,0
2028-11-11,00:00:00,63,0
2028-11-12,00:00:00,65,0
2028-11-13,00:00:00,64,0
2028-11-14,00:00:00,65,0
2028-11-15,00:00:00,63,0
2028-11-16,00:00:00,64,0
2028-11-17,00:00:00,63,0
2028-11-18,00:00:00,67,0
2028-11-19,00:00:00,65,0
2028-11-20,00:00:00,67,0
2028-11-21,00:00:00,68,0
2028-11-22,00:00:00,64,0
2028-11-23,00:00:00,66,0
2028-11-24,00:00:00,70,0
2028-11-25,00:00:00,68,0
2028-11-26,00:00:00,68,0
2028-11-27,00:00:00,67,0
2028-11-28,00:00:00,69,0
2028-11-29,00:00:00,67,0
2028-11-30,00:00:00,66,0
2028-12-01,00:00:00,65,0
2028-12-02,00:00:00,61,0
2028-12-03,00:00:00,60,0
2028-12-04,00:00:00,60,0
2028-12-05,00:00:00,59,0
2028-12-06,00:00:00,62,0
2028-12-07,00:00:00,61,0
2028-12-08,00:00:00,64,0
2028-12-09,00:00:00,69,0
2028-12-10,00:00:00,65,0
2028-12-11,00:00:00,64,0
2028-12-12,00:00:00,66,0
2028-12-13,00:00:00,64,0
2028-12-14,00:00:00,64,0
2028-12-15,00:00:00,64,0
2028-12-16,00:00:00,64,0
2028-12-17,00:00:00,64,0
2028-12-18,00:00:00,62,0
2028-12-19,00:00:00,61,0
2028-12-20,00:00:00,60,0
2028-12-21,00:00:00,61,0
2028-12-22,00:00:00,62,0
